speaker,utterance,emotion,annotation,temp
Monica,"Hey!","non-neutral",2200010,"Training_Set"
Joey,"What's not to like? Custard? Good. Jam? Good. Meat? Goooooood.",joy,1400000,"Training_Set"
Ross,"No, no, it was just our parents and 1 or 2 friends. It was a small wedding.",neutral,4100000,"Training_Set"
Ross,"Yeah baby!",joy,0500000,"Training_Set"
Rachel,"Open it! Open it! Open it!",joy,0500000,"Training_Set"
Monica,"Oh.",neutral,3000020,"Training_Set"
Phoebe,"Monica!","non-neutral",1001111,"Training_Set"
Phoebe,"No. I'm just, I wanna, I need to be alone.",sadness,0030101,"Training_Set"
Joey,"Whoa, wait, Pheebs, wait a second! Don't you wanna stay here and talk about it?",surprise,0010040,"Training_Set"
Phoebe,"Oh, my new Mom, who-who's a big, fat abandoner!","non-neutral",0010202,"Training_Set"
Monica,"Sweety, what are you talking about?",surprise,0000050,"Training_Set"
Chandler,"I found a dried up seashores.",neutral,5000000,"Training_Set"
Phoebe,"Well, umm, my Mom's friend, Phoebe, is actually my birth Mom.","non-neutral",1020020,"Training_Set"
Chandler,"Nope! Because I'm not your boyfriend.  Hey Pheebs, how did it go?",neutral,3000002,"Training_Set"
Monica,"Really?!",surprise,0000050,"Training_Set"
Chandler,"Oh, I'll go out and get you some.",neutral,4100000,"Training_Set"
Monica,"Shoot! We're out of soda.","non-neutral",0010202,"Training_Set"
Chandler,"Oh right, your allergies.  All her, she hates you.",neutral,5000000,"Training_Set"
Monica,"Wh?! What about my allergies?!",surprise,0002030,"Training_Set"
Chandler,"Yeah okay, I was just talking to the guys. Just look at them I mean, is it okay if they come visit?",neutral,4001000,"Training_Set"
Monica,"We're supposed to meet my parents in 15 minutes.",neutral,4000001,"Training_Set"
Chandler,"Am I naked again?!",surprise,0001040,"Training_Set"
Monica,"Ahh! Aren't you dressed yet?",surprise,2000030,"Training_Set"
Chandler,"Oh come on guys, it's not like I moved to Europe! I just moved across the hall! And","non-neutral",2000021,"Training_Set"
Rachel,"Gone! I mean its amazing Pheebs. I feel so free and so graceful.  Hey! Look out for the horse! Sorry!",joy,0400010,"Training_Set"
Phoebe,"See? And you don't care if people are staring, it's just for a second cause then you're gone!",neutral,4100000,"Training_Set"
Rachel,"Oh honey, I'm so sorry, you were right, this feels great!",joy,0500000,"Training_Set"
Phoebe,"Hey!",neutral,3200000,"Training_Set"
Rachel,"Hey!",neutral,3200000,"Training_Set"
Joey,"Tell me about it, huh?  Oh no-no-no, I'm not with her, she's just Monica!  Ewwuck!",disgust,0000014,"Training_Set"
Monica,"Wow! She is pretty, huh?",surprise,0100040,"Training_Set"
Joey,"Let's see, she's on the third floor",neutral,4010000,"Training_Set"
Joey,"Okay, I-I-I'll be right over.","non-neutral",2102000,"Training_Set"
Joey,"She's waving me over.","non-neutral",2200010,"Training_Set"
Joey,"It worked!",surprise,0100040,"Training_Set"
Joey,"How  you  a-doin'?",neutral,3101000,"Training_Set"
Joey,"Okay, here goes.",fear,2003000,"Training_Set"
Joey,"Yeah, I-I-I'm down with that.",joy,2300000,"Training_Set"
Monica,"Get in there man! Flirt back, mix it up!",joy,0400010,"Training_Set"
Joey,"Hey, Monica, this totally hot girl in Ross's building is flirting with me.","non-neutral",2200010,"Training_Set"
Joey,"Whoa, maybe I was!",surprise,0100040,"Training_Set"
Joey,"Oh no-no-no, I wasn't waving at you lady.","non-neutral",2000210,"Training_Set"
Joey,"Okay.",neutral,5000000,"Training_Set"
Joey,"Very life-like and funny.",neutral,4100000,"Training_Set"
Joey,"Very funny Ross!",joy,1400000,"Training_Set"
Monica,"Hello?  Oh, hi Ross!  See? Other people call me!",surprise,0000050,"Training_Set"
Chandler,"I don't think the contestants are supposed to speak to each other.",neutral,4000100,"Training_Set"
Ross,"You don't think it's a little crazy that you get all my points just 'cause you","non-neutral",1000211,"Training_Set"
Chandler,"This game is kinda fun.",joy,0500000,"Training_Set"
Ross,"What?!",surprise,1000031,"Training_Set"
Joey,"Okay, you picked the Gimmie card! You get all of Ross's points!",joy,0400010,"Training_Set"
Chandler,"I'll take a card.",neutral,5000000,"Training_Set"
Joey,"Choose, you jackass!",anger,0000311,"Training_Set"
Chandler,"Either, it makes no difference.",neutral,4000001,"Training_Set"
Joey,"You-you must choose Mr. Bing.",neutral,4000100,"Training_Set"
Chandler,"Let me think. Let me think-Oh! I don't care.",anger,1100300,"Training_Set"
Joey,"All right. Chandler, you can either spin the wheel or pick a Google card.",neutral,5000000,"Training_Set"
Chandler,"Oh come on Ross, I think we're all losers here.","non-neutral",2010101,"Training_Set"
Ross,"Y'know what? You're just upset because you're losing.",joy,2300000,"Training_Set"
Chandler,"This game makes no sense!",anger,0100301,"Training_Set"
Ross,"Wait a minute, I-I believe I'm entitled to use my Angel Pass for a free turn?","non-neutral",2200100,"Training_Set"
Joey,"All right Chandler, you're up.",neutral,5000000,"Training_Set"
Ross,"It's possible, they have really sharp edges.",neutral,5000000,"Training_Set"
Chandler,"Fear of",neutral,3001010,"Training_Set"
Joey,"No! No, fear of the number 13.",neutral,4001000,"Training_Set"
Ross,"The fear of",neutral,5000000,"Training_Set"
Chandler,"Triscadecaphobia.",neutral,4001000,"Training_Set"
Joey,"This one right here.",neutral,5000000,"Training_Set"
Chandler,"Let me see that.",neutral,4000100,"Training_Set"
Joey,"Lean-lean-lean!","non-neutral",1210001,"Training_Set"
Monica,"Enough!",anger,0010301,"Training_Set"
Joey,"Yep! Looks like it's gonna be a leeeeean Christmas at the Dragon house this year.","non-neutral",2110100,"Training_Set"
Monica,"Thanks.",neutral,5000000,"Training_Set"
Joey,"Well I guess I should've thought about my wife and kids before I talked back to chef Geller!",neutral,3000101,"Training_Set"
Rachel,"Yes.",neutral,5000000,"Training_Set"
Rachel,"Oh, yeah, well... Yeah, no use wasting this baby, just lyin' around the house.",neutral,4010000,"Training_Set"
Rachel,"Well, we were going to do that after-I mean umm, next.",neutral,4001000,"Training_Set"
Rachel,"Yes!",joy,1300010,"Training_Set"
Rachel,"It's-it's, they're-they're wearing it in Milan, so part of my job is too wear the clothes, and then I see how people respond, and then I report back to my superiors at",neutral,3001010,"Training_Set"
Rachel,"See, see, okay, I work in fashion, see and-and, this is a real dress actually.",neutral,4001000,"Training_Set"
Rachel,"This-this, no, oh no, no-no-no, this is not-that's-that's not what it is.","non-neutral",1010120,"Training_Set"
Rachel,"What?",surprise,2000030,"Training_Set"
Rachel,"Hello.",neutral,4100000,"Training_Set"
Rachel,"Ohh! It's so nice to meet you.  Hello.",joy,1400000,"Training_Set"
Ross,"In-in three minutes.",neutral,3002000,"Training_Set"
Chandler,"Great.","non-neutral",1110101,"Training_Set"
Ross,"Well, I'm sure they're still somewhere here in the hotel. I'll-I'll help you look for them.",neutral,3002000,"Training_Set"
Chandler,"So? What? What? They're gone! Monica's gonna freak!","non-neutral",0002120,"Training_Set"
Ross,"No. Sorry man.",sadness,1040000,"Training_Set"
Chandler,"So you don't have the cameras?!",surprise,0000140,"Training_Set"
Ross,"Yeah, then you did that.",neutral,5000000,"Training_Set"
Ross,"Why not a Yugoslavian?""",neutral,4000010,"Training_Set"
Ross,"And then you said, ""Why do they call it a check?",neutral,4000010,"Training_Set"
Ross,"Oh-oh yeah, you-you came up to me and asked if I could do you a favor, and my Uncle Murray came up to you and handed you a check.",neutral,4000010,"Training_Set"
Chandler,"Yes! Remember? Right before we cut the cake, I went up to you and I said",surprise,2000030,"Training_Set"
Ross,"No you didn't.","non-neutral",1001120,"Training_Set"
Chandler,"The cameras? Remember last night I told you to take them?",surprise,0000041,"Training_Set"
Ross,"What disposable cameras?","non-neutral",2001020,"Training_Set"
Chandler,"Score! Where are the disposable cameras?",joy,1300010,"Training_Set"
Ross,"Thread!",joy,2300000,"Training_Set"
Chandler,"Yeah but you don't need--What is this?",surprise,0000041,"Training_Set"
Ross,"Why not? It's built into the price of the room.",neutral,3100010,"Training_Set"
Chandler,"Hey.  Soaps? Shampoos? Are you really taking all this stuff?",surprise,0000050,"Training_Set"
Ross,"Hi.",neutral,5000000,"Training_Set"
Chandler,"Like an eclipse.",neutral,4100000,"Training_Set"
Chandler,"Me! On my computer.",joy,1300010,"Training_Set"
Ross,"Well hey, who did these resumes for ya?",surprise,2000030,"Training_Set"
Rachel,"Okay, stop what you're doing, I need envelope stuffers, I need stamp lickers.....",neutral,5000000,"Training_Set"
Ross,"They call me: 'Cookie Dude!'",joy,0500000,"Training_Set"
Ross,"I am selling cookies by the case.",joy,1400000,"Training_Set"
Ross,"That's when it occurred to me, the key to my success, 'the munchies.' So I ah, started hitting the NYU dorms around midnight.",joy,1300010,"Training_Set"
Ross,"Okay, the other night I was leaving the museum just as 'Laser Floyd' was letting out of the planetarium, without even trying I sold 50 boxes!",joy,0300020,"Training_Set"
Chandler,"Oh my God, how did you do that?",surprise,0001040,"Training_Set"
Ross,"Check this out. Five hundred and seventeen boxes!",surprise,0200030,"Training_Set"
Chandler,"So, how many have you sold so far?",neutral,4000010,"Training_Set"
Monica,"Oh God!","non-neutral",0002120,"Training_Set"
Ross,"Mon, look at yourself. You have cookie on your neck.",disgust,1000013,"Training_Set"
Monica,"You gotta help me out with a couple more boxes!","non-neutral",0011210,"Training_Set"
Monica,"It-it-it's no big deal, all right, I'm-I'm cool.",fear,1013000,"Training_Set"
Monica,"No, just, just, just a couple more boxes.","non-neutral",1022000,"Training_Set"
Monica,"No.",sadness,1030100,"Training_Set"
Ross,"Monica, I'm cutting you off.","non-neutral",2000201,"Training_Set"
Monica,"What?",surprise,2000030,"Training_Set"
Ross,"Ah, we're out. I sold them all.",neutral,4010000,"Training_Set"
Monica,"Ross, but me down for another box of the mint treasures, okay. Where, where are the mint treasures?",neutral,3001010,"Training_Set"
Chandler,"I spelled out boobies.",joy,1400000,"Training_Set"
Ross,"....and 12, 22, 18, four...  What?",surprise,2000030,"Training_Set"
Ross,"Oh Donald that-that would be great. I am totally ready to come back to work. I-What?  No! Wh... What are you doing?!!","non-neutral",1100120,"Training_Set"
Ross,"Well I am that. And that whole rage thing is definitely behind me.",neutral,4100000,"Training_Set"
Ross,"A new place for a new Ross. I'm gonna have you and all the guys from work over once it's y'know, furnished.",neutral,4100000,"Training_Set"
Chandler,"Oh.",neutral,5000000,"Training_Set"
Chandler,"Yeah. Yes! Yeah.","non-neutral",1100210,"Training_Set"
Chandler,"Oh yeah man.  Joey.",neutral,4010000,"Training_Set"
Joey,"Listen uh, could you put Kathy on, I wanna apologize.",sadness,1040000,"Training_Set"
Chandler,"Okay.",neutral,5000000,"Training_Set"
Joey,"Yeah, it must've fallen out a few blocks back. I just figured we hit a dog.","non-neutral",2010020,"Training_Set"
Joey,"Doctor? Wow! I didn't know he had a nickname.",surprise,1000040,"Training_Set"
Joey,"Uhh, do you mind sitting there. I'm-I'm saving this for my friend Ross.",neutral,4001000,"Training_Set"
Ross,"!",surprise,1000040,"Training_Set"
Ross,"How...How small are your feet?",neutral,4000010,"Training_Set"
Ross,"I'm the one who danced with the kids all night!",surprise,1000130,"Training_Set"
Ross,"I'm the nice one!",surprise,1000130,"Training_Set"
Ross,"No!",anger,0000320,"Training_Set"
Ross,"Wait a minute!",surprise,0000140,"Training_Set"
Joey,"Yeah.",neutral,5000000,"Training_Set"
Joey,"Tell me about it, I feel like I'm holding down the fort all by myself.",neutral,4010000,"Training_Set"
Joey,"Yeah.",neutral,5000000,"Training_Set"
Ross,"Oh, thank you.",neutral,3200000,"Training_Set"
Joey,"Don't try to talk, we'll get you up to your room, we'll soak your feet, you'll be okay.",neutral,5000000,"Training_Set"
Joey,"Shh.",neutral,3000200,"Training_Set"
Joey,"Shh.",neutral,4000100,"Training_Set"
Ross,"I just didn't see the fast song coming.",surprise,2000030,"Training_Set"
Rachel,Well,neutral,5000000,"Training_Set"
Monica,"See, didn't I tell you?! You're getting over Ross already!",joy,1300010,"Training_Set"
Rachel,"Well, y'know, a little of this, a little of that. Got myself a date tomorrow night.",neutral,5000000,"Training_Set"
Monica,"What happened?",neutral,5000000,"Training_Set"
Phoebe,"'Cause all I ever get to do now is pregnant stuff, it just bums me out.",sadness,1040000,"Training_Set"
Phoebe,"It's just 'cause I couldn't be there.",neutral,3020000,"Training_Set"
Phoebe,"I'm sorry.",neutral,3020000,"Training_Set"
Phoebe,"No.",neutral,5000000,"Training_Set"
Chandler,"All right, y'know what, we've been talking about London too much haven't we?",neutral,5000000,"Training_Set"
Phoebe,"Oh! Here we","non-neutral",2100020,"Training_Set"
Rachel,"Yeah?",neutral,4000010,"Training_Set"
Rachel,"Oh, here's that trench-coat that you wanted.",neutral,5000000,"Training_Set"
Phoebe,"Then keep running.",neutral,3010100,"Training_Set"
Rachel,"Yeah, I'm just mad!",anger,1000400,"Training_Set"
Phoebe,"Well, deep-deep-deep down!",neutral,3100010,"Training_Set"
Monica,"No Phoebe I am mad!",anger,0000500,"Training_Set"
Phoebe,"Okay, you guys. You guys I think I know what's going on here. Okay, you guys",neutral,4010000,"Training_Set"
Rachel,"Oh really?! Then how come all your stuff is in this box?!",surprise,1000130,"Training_Set"
Monica,"I am not!","non-neutral",1000220,"Training_Set"
Rachel,"Great! Monica's moving!",joy,0400100,"Training_Set"
Phoebe,"Hey, how are you guys doing?",neutral,5000000,"Training_Set"
Rachel,"Look! This is ridiculous. We should be packing you!!",anger,0100310,"Training_Set"
Monica,"How about, you're moving!!","non-neutral",2100200,"Training_Set"
Chandler,"I-I can't believe Jill's gone.  I can't help it, I opened a gate.",sadness,1030010,"Training_Set"
Monica,"Bye.",neutral,5000000,"Training_Set"
Rachel,"Bye-bye-e!","non-neutral",2200100,"Training_Set"
Ross,"You take care Jill.",neutral,3010100,"Training_Set"
Rachel,"Yeah, I got that.",neutral,4000001,"Training_Set"
Phoebe,"Okay, there's a",neutral,4000010,"Training_Set"
Phoebe,"We were playing chess, you said I was boring, and then you took off your energy mask and you were Cameron Diaz!","non-neutral",1200110,"Training_Set"
Phoebe,"Yes, remember that time on the frozen lake?",neutral,4100000,"Training_Set"
Phoebe,"Oh, come on!","non-neutral",1200110,"Training_Set"
Ross,"Phoebe! You and I have",neutral,3000020,"Training_Set"
Phoebe,"Oh my God, I remember now! We were playing chess!",surprise,1100030,"Training_Set"
Ross,"When did I say you were boring?!",neutral,4000010,"Training_Set"
Phoebe,"You said I was boring--Ohh!",anger,1000310,"Training_Set"
Rachel,"Ah, it's still not the time.",neutral,4010000,"Training_Set"
Phoebe,"With who?",neutral,3000020,"Training_Set"
Rachel,"Yeah. I'm gonna have a baby. I'm gonna have a baby. I'm gonna have a baby!",joy,0500000,"Training_Set"
Monica,"Are you really gonna do this?",fear,0003020,"Training_Set"
Rachel,"Oh-oh, that's a risky little game!",surprise,0000050,"Training_Set"
Phoebe,"Now you know how you really feel about it.",neutral,4010000,"Training_Set"
