speaker,utterance,emotion,annotation,emotion_code
Chandler,there huh hmm  there there was an incident ,fear,5000,2
Chandler,well  it is just the reason that i am asking is because i kind of eh  uh  i was unable to i mean i really wanted to  but i couldn t    ,fear,14000,2
Joey,when? today? some  not a lot ,surprise,50,7
Chandler,uh  you have had a lot of sex right?,neutral,4001000,4
Chandler,joe?,non-neutral,2001020,5
Joey,wow thanks!,joy,300110,3
Monica,hey! how was sailing?,joy,1400000,3
Phoebe,that and arrogance ,non-neutral,10202,5
Monica,you don t?  well  that is the difference between a professional and a layman ,surprise,2000030,7
Monica,all right  i definitely taste nutmeg ,neutral,3000011,4
Monica,i think somebody needs another lap dance ,joy,1400000,3
Chandler,ohhh!!,anger,1000310,0
Phoebe,you should! how is she?,non-neutral,2200010,5
Chandler,and then after that  i am going to get so drunk  i am going to want to call janice,non-neutral,2011100,5
Chandler,in a couple of hours i am going to get really drunk and want to call kathy and you guys are going to have to stop me!,non-neutral,1011200,5
Chandler,that was a test!,non-neutral,10121,5
Phoebe,well  if you think it will help ,neutral,4010000,4
Chandler,ahh  come on! you know what y know what  i think i am just going to go home and call kathy ,neutral,3020000,4
Monica,oh! and do not let me leave without getting the name of that carpet guy ,neutral,3200000,4
Phoebe,remember  a virgin for me please ,neutral,4100000,4
Monica,when you get a sec  another round of daiquiris ,neutral,4100000,4
Phoebe,come on! look where you are!!,non-neutral,1100210,5
Rachel,ugh  you know what makes it so much worse  ross is all happy in vermont!,non-neutral,120101,5
Rachel,i mean you would think he would be worried about me not showing up at his club ,non-neutral,2011100,5
Rachel,well  i just checked our messages and joshua did not call ,sadness,1030010,6
Phoebe,i really  really enjoyed it  very exotic ,joy,1400000,3
Monica,very good   so good ,joy,2300000,3
Phoebe,ha ha  it is not my baby  ha ha ha!,non-neutral,1210010,5
Phoebe,oh  no umm  hi  that that  you have to put that out  because i am pregnant ,non-neutral,1002110,5
Chandler,no thanks  mom!,disgust,10004,1
Monica,okay  i have got some ones  you want to put them in her panties?,neutral,4000010,4
Rachel,oh that is not important  the point is  i really i think everything s going to be okay ,neutral,4000010,4
Chandler,what problem did you tell him you had?,neutral,5000000,4
Rachel,oh it was perfect! i mean it really felt like he was my friend again ,joy,2300000,3
Monica,yeah? the work problem?,neutral,4000010,4
Rachel,hey! great advice on that joey thing!,joy,1300010,3
Monica,honey  both yours ,neutral,5000000,4
Chandler,oh my god  honey we are so meant to be together  we both have copies of the,neutral,3100010,4
Chandler,ooh ,neutral,5000000,4
Phoebe,whatcha doin ?,neutral,5000000,4
Chandler,bye bye ,neutral,5000000,4
Phoebe,we are sorry for the inconvenience  and hope you will accept this    ,neutral,5000000,4
Phoebe,we have credited your account with five hundred dollars ,neutral,5000000,4
Phoebe,thank you for calling attention to our error ,neutral,5000000,4
Phoebe, dear ms  buffay ,neutral,5000000,4
Ross,hey  pheebs ,neutral,5000000,4
Joey,you can come in  but your filter tipped little buddy has to stay outside!,non-neutral,2000012,5
Monica,chandler? do you promise to be good?,neutral,3002000,4
All,yeah! we promise! we will be good!,non-neutral,2200010,5
Monica,do you all promise?,neutral,3002000,4
Ross,yeah  well  you did not know chi chi ,neutral,4000001,4
Joey,let it go  ross ,neutral,3000101,4
Ross,sid you lucky deaf bastard ,non-neutral,2200001,5
Janice,uh oh  i feel another one coming ,non-neutral,2001020,5
Rachel,just tell me how ,neutral,4000100,4
Janice,oh  well then shut me up ,neutral,3000011,4
Ross,uh well umm   we re just not in that place  y know? but we are very excited about this ,neutral,3101000,4
Janice,why?!!,surprise,50,7
Ross,um uh   we re we re just having this baby together but uh  uh that is all ,neutral,3002000,4
Ross,no no  we,fear,2003000,2
Rachel,oh we we didn t ,non-neutral,2012000,5
Janice,so? congratulations you two  i did not even know you got married ,surprise,1000040,7
Rachel,i get it!,joy,1400000,3
Ross,oh that is great! i was hiking along the foothills of mount tibidaybo,joy,2300000,3
Kristen,i love hiking!,joy,1400000,3
Ross,anyway  umm so i was um  i was hiking,neutral,4100000,4
Kristen,i studied for a year in barcelona ,neutral,5000000,4
Ross,uh hmm wait! it gets better  um  yeah i was in barcelona ,joy,1301000,3
Ross,it is from france   in europe   western europe  you know umm  a few years ago i actually was backpacking across western europe ,neutral,4001000,4
Kristen,umm  this is great wine ,non-neutral,1210010,5
Dr. Rhodes,he is good with rear things  bring him in too ,neutral,5000000,4
Dr. Johnson,i am with hamilton!,neutral,3100010,4
Dr. Rhodes,wait a minute  hold it   johnson! will you come in here a moment?,neutral,3000020,4
Ross,well then  what is it?!,surprise,1001030,7
Dr. Rhodes,first of all  it is on your ass ,neutral,3100001,4
Dr. Rhodes,well that is not a third nipple ,neutral,5000000,4
Ross,just showing you my run of the mill slice it right off third nipple ,neutral,4000001,4
Dr. Rhodes,take your shirt off  and let us see what we are dealing with here   what are you doing?,neutral,4100000,4
Ross,just slice that baby right off!,non-neutral,1101011,5
Ross,you can take it off ,neutral,3001001,4
Ross,just your run of the mill third nipple ,neutral,3001001,4
Ross,th th that s all it is  a third nipple ,neutral,3001001,4
Chandler,i will be right with you ,neutral,4000100,4
Monica,so  are you ready to go?,neutral,4001000,4
Cassie,nice to meet you too ,neutral,3200000,4
Chandler,hi! nice to meet you!,joy,1300010,3
Cassie,i thought i heard voices  you must be chandler ,neutral,3000020,4
Monica,shrill?! the wedding is back on!,non-neutral,1200110,5
Chandler,well  get rid of her  obsessive and shrill ,neutral,4000010,4
Monica,okay   but wait  we can t  my cousin cassie is in the guest room  we are supposed to have lunch ,neutral,4001000,4
Chandler,that is me! come on!,joy,300020,3
Monica,the wedding is off  sloppy and immature!,non-neutral,2100101,5
Chandler,technically we could have sex again  what do you think  bossy and domineering?!,neutral,3101000,4
Chandler,you know i was thinking if we had a   a big fight and uh we broke up for a few hours,neutral,3101000,4
Monica,oh boy  me too!,joy,500000,3
Chandler,you know i m i m really glad we decided not to sleep together before the wedding ,joy,2300000,3
Chandler,well  if the magician can open my beer with his but cheeks  then all right ,neutral,3000101,4
Phoebe,a stripper at a bachelor party  that is so clich   why do not you get a magician?!,non-neutral,1000112,5
Rachel,that almost hit me in the face ,anger,1000310,0
Rachel,wait no  honey  honey throw it to me  throw it to me ,neutral,5000000,4
Monica,okay  let us bring it in ,neutral,5000000,4
Monica,okay  yes  we will be right  we will be right down ,neutral,4100000,4
Monica,yeah???,neutral,3000020,4
Monica,hello  this is monica   ,neutral,5000000,4
Joey,oh  it is easy  yeah  i i can do it with anything  watch uh   grandma s chicken salad,neutral,4001000,4
Rachel,joey  how do you make,neutral,5000000,4
Joey,yep! there is always room for,neutral,3200000,4
Rachel,okay  you are coming with me  and i also told them that if we are still here when they get off that we will go down to the cafeteria and have some,neutral,3100100,4
Monica,harder than it sounds  is not it?,neutral,3000101,4
Monica,umm  why do not you give,neutral,4000100,4
Rachel,come on  give me one good reason why you do not want to go ,neutral,3010100,4
Rachel,i am moving on  and you are moving on with me ,neutral,3000110,4
Rachel,you you re the one who is been telling me to get over ross and move on ,non-neutral,2000210,5
Rachel,what are you talking about?!,surprise,140,7
Monica,umm   umm  umm  i do not think so ,non-neutral,1012001,5
Rachel,anyway  they want to take us out saturday night! what do you say?,joy,1400000,3
Joey,not in my head ,neutral,4100000,4
Rachel,they are male nurses ,neutral,3200000,4
Joey,oh my!,surprise,50,7
Rachel,monica? you going to be very proud of me  i just got us dates with two unbelievably cute nurses ,joy,500000,3
Joanna,sophie  get in here!,joy,1300100,3
Rachel,and an assistant ,neutral,3200000,4
Rachel,i would need an expense account ,neutral,3101000,4
Joanna,you can have your own office  and a raise! effective tomorrow ,non-neutral,2201000,5
Rachel,say more things like that ,joy,1400000,3
Joanna,i will make you an assistant buyer in this department ,neutral,4001000,4
Joanna,what if i  create a position for you?,neutral,4001000,4
Joanna,i do not want to lose you ,sadness,41000,6
Joanna,if you are going to get all sensitive about it!,anger,1400,0
Joanna,wait wait wait wait wait wait wait wait!!,fear,4100,2
Rachel,oh my god!! ohh  that is it! i am leaving! you are just a horrible person!,disgust,203,1
Joanna,that you enjoyed the occasional drink   ing binge ,neutral,4000001,4
Rachel,said what? exactly ,non-neutral,1101011,5
Joanna,oh  i must have said that after you left ,neutral,5000000,4
Rachel,my drinking?,neutral,3001010,4
Joey,what?! what?!! what is it?!,surprise,50,7
Monica,ow!! ow!!!,non-neutral,1010120,5
Joey,oh no! no!! my hole!!,surprise,20030,7
Chandler,excellent hole  joe ,neutral,4100000,4
Joey,hey  you guys! take a look at this!  check this baby out  dug me a hole!,surprise,200030,7
Chandler,i have got canned goods ,neutral,4001000,4
Monica,ennnh ,neutral,4000001,4
Chandler,all right  there is a nuclear holocaust  i am the last man on earth  would you go out with me?,neutral,4001000,4
Phoebe,all right  what is my next present?,neutral,3100001,4
Phoebe,what  did you actually thought it would make me feel better to give me stuff that i cannot use for another two months?!,anger,401,0
Phoebe,what the hell is this?!,surprise,230,7
Rachel,i am telling ya  you are going to be dancing at my wedding before you are dancing at there s ,joy,2300000,3
Rachel,and somewhere along the way  one of them is going to realise what they have done and they are call the whole thing off ,neutral,3000200,4
Rachel,a year?,non-neutral,1001201,5
Rachel,i mean  they are going to be engaged for like what?,non-neutral,1000211,5
Rachel,they rushed into this thing so fast it is ridiculous!,disgust,113,1
Rachel,y know  they are not going to get married anyway!,anger,302,0
Rachel,now  maybe i would have a problem with this if it was not for me and joshua ,neutral,3000200,4
Rachel,there is nothing to handle ,non-neutral,2010200,5
Rachel,what do you mean  handling it?,non-neutral,2000201,5
Rachel,handling it?,neutral,4000100,4
Joey,yeah  rach  i think you are handling that really well ,neutral,3100010,4
Chandler,hey  i hear that you and joshua are going out to dinner with ross and emily  and i think that s  i think that is really cool ,non-neutral,2110010,5
Joey,yeah  well,neutral,3000200,4
Chandler,it is      ,neutral,4000010,4
Joey,that was a good one  for a second there  i was like  whoa ,non-neutral,1200020,5
Joey,you guys are messing with me  right?,surprise,50,7
Ross,i got it  uh  joey  women do not have adam s apples ,non-neutral,2100011,5
Chandler,you or me?,neutral,3000011,4
Joey,it made me nuts ,disgust,2000003,1
Joey,when i first moved to the city  i went out a couple of times with this girl  really hot  great kisser  but she had the biggest adam s apple ,disgust,2000003,1
Joey,i got to side with chandler on this one ,neutral,5000000,4
Joey,hold it  hold it ,neutral,4000100,4
Monica,how many perfectly fine women are you going to reject over the most superficial insignificant things?,surprise,32,7
Chandler,i am tellin  you  she leaned back  i could see her brain ,disgust,1100003,1
Rachel,come on  they were not that huge ,neutral,4000010,4
Chandler,they were huge  when she sneezed  bats flew out of them ,disgust,5,1
Ross,do not tell me  because of the big nostril thing?,surprise,1001030,7
Chandler,i broke up with her ,neutral,3020000,4
Monica,so how was joan?,neutral,5000000,4
Julie,oh  you are busy  that is ok  i will get it  anybody else want one?,neutral,5000000,4
