speaker,utterance,emotion,annotation,temp
Chandler,"Well let's see, there was the guy with the ferrets, that's plural.",disgust,2000003,"Test_Set"
Phoebe,"Why, nobody good?",neutral,3000020,"Test_Set"
Chandler,"I'm never gonna find a roommate, ever.",sadness,0040001,"Test_Set"
Ross,"Hey.",neutral,5000000,"Test_Set"
Chandler,"Hey.",neutral,5000000,"Test_Set"
Phoebe,"Okay, well maybe not on those levels.",neutral,5000000,"Test_Set"
Ross,"Phoebe, she doesn't know that you sneak out every night, she doesn't know that you sneak back every morning, and she doesn't know that you've been living with your Grandmother's for a week now.",neutral,4010000,"Test_Set"
Rachel,"In the afternoon. Mr. Zelner came into my office after lunch. He put them on my desk, and then I put a",neutral,4001000,"Test_Set"
Rachel,"Okay, very cute braces. Anyway y'know what, the",neutral,4000010,"Test_Set"
Rachel,Oh,neutral,4000010,"Test_Set"
Chandler,"Yeah, about 300 guys I went to high school with.",neutral,3010001,"Test_Set"
Chandler,"You're definitely scaring here.","non-neutral",2102000,"Test_Set"
Chandler,"There you go!",joy,0500000,"Test_Set"
Chandler,"Just make contact, smile!","non-neutral",2200100,"Test_Set"
Chandler,"Oh God, do something.","non-neutral",1002101,"Test_Set"
Chandler,"It's been fourteen and a half minutes and you still have not said one word.","non-neutral",1002101,"Test_Set"
Chandler,"Alright, alright, alright.",neutral,4100000,"Test_Set"
Joey,"Oh, let me get this.    These are for you.",neutral,4100000,"Test_Set"
Joey,"Hm-mmm.",neutral,4000010,"Test_Set"
Joey,"Yeah.",neutral,5000000,"Test_Set"
Joey,"Oh! Maybe it's because I'm on television. I'm an actor on","non-neutral",2200010,"Test_Set"
Joey,"Y'know, you look familiar. Do I know you from somewhere?",surprise,2000030,"Test_Set"
Joey,"Yeah! Okay!  Hey! Hi!",joy,0300020,"Test_Set"
Phoebe,"Yeah, I understand.",neutral,5000000,"Test_Set"
Joey,"Listen uh, not that I'm y'know insecure about my manhood or anything y'know, but I think I need to hook up with a woman like right now.","non-neutral",0001022,"Test_Set"
Joey,"Much!",joy,0400010,"Test_Set"
Joey,"Yeah!",joy,1400000,"Test_Set"
Phoebe,"Feel better?",neutral,5000000,"Test_Set"
Joey,Umm,neutral,3002000,"Test_Set"
Joey,"Oh uh, one of the writers.","non-neutral",2002010,"Test_Set"
Joey,"I don't know. Why? Did you hear something?",neutral,3001010,"Test_Set"
Joey,"An-an-anyway I-I just wanted to say that since I'm getting your brain when you leave the show, I was wondering if there was any tips you can give me","non-neutral",2011010,"Test_Set"
Joey,"No. No, I'm Joey Tribbiani; we did a scene together yesterday. I-I'm the guy in the coma!","non-neutral",2100020,"Test_Set"
Joey,"Say what?",surprise,1000040,"Test_Set"
Joey,"Oh anyway, I just wanted to say how wonderful I think you are.",joy,2300000,"Test_Set"
Joey,"That was a great scene! And-and-and that slap looks so real! How do you do that?",surprise,1100030,"Test_Set"
Chandler,"Yes, I do have to go to the bathroom.",neutral,4000010,"Test_Set"
Chandler,"Yes, I do.",neutral,3001010,"Test_Set"
Chandler,"Nope, nope, I'd just ah, I'd rather talk to you.",neutral,3101000,"Test_Set"
Chandler,"Ginger. I'm talking to Ginger, so....",neutral,4100000,"Test_Set"
Chandler,"Y'know what Gunther, go ah, go ahead, I'm-I'm talking to ah, .  This is the part where you say your name.",neutral,4001000,"Test_Set"
Chandler,"Jeez, man did you fall.. Hi! So ah, did ya, did-did-did ya fall high?",surprise,0002030,"Test_Set"
Chandler,"No. This is just part of a dare devil game that I play called 'wait until the last moment before I burst and die.'","non-neutral",2100200,"Test_Set"
Ross,"Here's my retainer!",neutral,3100010,"Test_Set"
Ross,"I don't see why not.",neutral,5000000,"Test_Set"
Ross,"I thought it was gonna be a closed casket.",neutral,3000020,"Test_Set"
Chandler,"Ooh, you know, I had a grape about five hours ago, so I'd better split this with you.",neutral,3100001,"Test_Set"
Monica,"Here you go, maybe this'll cheer you up.",joy,1310000,"Test_Set"
Rachel,"Oh Chandler, I know, I know... oh, hey! You can see your nipples through this shirt!","non-neutral",0200021,"Test_Set"
Chandler,"Can you believe it? I mean, don't I seem like somebody who should be doing something really","non-neutral",1020110,"Test_Set"
Phoebe,"That's so great! 'Cause you already know how to do that!",joy,0400010,"Test_Set"
Chandler,"""You are ideally suited for a career in data processing for a large multinational corporation.""","non-neutral",2010101,"Test_Set"
Chandler,"Eight and a half hours of aptitude tests, intelligence tests, personality tests... and what do I learn?",disgust,1000103,"Test_Set"
Rachel,"My God! What happened to you?",surprise,0000050,"Test_Set"
Joey,"I don't know. We're talking about whipped fish, Monica. I'm just happy I'm keeping it down, y'know?",disgust,1000004,"Test_Set"
Monica,"Yeah, well, is that",neutral,5000000,"Test_Set"
Joey,"It's creamier.","non-neutral",2100011,"Test_Set"
Monica,"Is it better than the other salmon mousse?",neutral,4000010,"Test_Set"
Joey,"Mmmm. Good.",joy,0400001,"Test_Set"
Monica,"OK, try this salmon mousse.",neutral,4100000,"Test_Set"
Chandler,"Ohh, that's a good one.","non-neutral",2200010,"Test_Set"
Rachel,"Tommyyyy! Say, what's your favourite thing about summer?",joy,2300000,"Test_Set"
Rachel,Yeah,neutral,3200000,"Test_Set"
Monica,"Umm, going to the beach. When it stays light real late.",neutral,4100000,"Test_Set"
Rachel,"What's your favourite thing about summertime?",neutral,4100000,"Test_Set"
Ross,"It's-it's hot",neutral,4000010,"Test_Set"
Ross,"Okay, it's coffee.",neutral,5000000,"Test_Set"
Monica,"Why, how much is that?",neutral,3001010,"Test_Set"
Monica,"Oh come on, it's only fair, you paid for the flight. Now is, is that enough lire?",neutral,3101000,"Test_Set"
Rachel,"Um...  Done!",neutral,4100000,"Test_Set"
Phoebe,"Great, all right, okay, and Monica ask me to make the drumming stop.",neutral,3200000,"Test_Set"
Rachel,"Good, good, good, good, good.",joy,0500000,"Test_Set"
Phoebe,"Yay, okay!",joy,0500000,"Test_Set"
Rachel,"Oh, I would love to!",joy,0500000,"Test_Set"
Phoebe,"Oh, anyway, they say, if we want, we can see it tonight.",neutral,4100000,"Test_Set"
Rachel,"We did!",joy,1400000,"Test_Set"
Phoebe,"We did have fun, didn't we?",joy,0500000,"Test_Set"
Rachel,"Oh, it's so much more fun with you.",joy,1400000,"Test_Set"
Phoebe,"Yes, but I wanted you to want to live with me, but okay, if you're having so much fun over here",sadness,1130000,"Test_Set"
Rachel,"It wouldn't have mattered anyway, Phoebe, you and I are, are gonna live together, we're roommates; that's the deal.",neutral,4100000,"Test_Set"
Phoebe,"Fish!",surprise,0000041,"Test_Set"
Rachel,"Honey, if you wanted to do that, you might as well just gotten him a fish, you know how fish freaked me out!",disgust,0001103,"Test_Set"
Rachel,"Did you get all this stuff for Joey to try and drive me out of the apartment?",anger,1000310,"Test_Set"
Monica,"All right, let's go say good-bye.",neutral,5000000,"Test_Set"
Rachel,"Okay.",neutral,5000000,"Test_Set"
Phoebe,"All right, well, I just can't think about that right now. I just wanna say good-bye to my Grandma.",neutral,3020000,"Test_Set"
Ross,"Hi!","non-neutral",2200010,"Test_Set"
Chandler,"Because I'm very happy for him!  And",joy,1400000,"Test_Set"
Monica,"I might've said that.  Why is that funny?",neutral,3000020,"Test_Set"
Chandler,"Really?! That's what you heard?  You said that?",surprise,0000140,"Test_Set"
Rachel,"I don't care! I wanna meet this guy who's the best sex she ever had!","non-neutral",0200111,"Test_Set"
Chandler,"Yeah, I don't think he's up to meeting everyone yet.",neutral,4001000,"Test_Set"
Monica,"Ohh, he's really shy. I-I don't think he's up to meeting everyone yet.",neutral,4001000,"Test_Set"
Rachel,"So Mon, when are we gonna meet this new secret waiter man?",neutral,5000000,"Test_Set"
Chandler,"Uhh, yeah. She uh, she uh, she uh might've mentioned him.","non-neutral",2011010,"Test_Set"
Rachel,"So Chandler, have you heard about Monica's secret boyfriend?",neutral,4000010,"Test_Set"
Chandler,"Ohhh-hoo, funny story!",joy,1300001,"Test_Set"
Chandler,"Thanks, I'm glad you see it that way.",joy,1300010,"Test_Set"
Joey,"That's horrible! Well, you did the right thing man.",disgust,0000113,"Test_Set"
Chandler,"Okay. And it's not just chicks y'know? It's all kinds of other animals!",disgust,1001003,"Test_Set"
Joey,"Okay, good, good, good, 'cause, good, 'cause I was kinda having second thoughts too.","non-neutral",1021010,"Test_Set"
Chandler,"If they can't find a home for her, they kill her! And I'm not gonna let that happen to little Yasmine!","non-neutral",0020102,"Test_Set"
Chandler,"I did! But the store wouldn't take her back! So then I took her to the shelter, and you know what I found out?","non-neutral",0010121,"Test_Set"
Joey,"(sees he's watching",neutral,5000000,"Test_Set"
Chandler,"Hey!",surprise,1000040,"Test_Set"
Joey,"Hey!",surprise,1000040,"Test_Set"
Chandler,"But in very different ways.",neutral,5000000,"Test_Set"
Chandler,"I love you both.",neutral,3200000,"Test_Set"
Chandler,"That's Yasmine Bleeth, she's a completely different kind of chick.",neutral,4000010,"Test_Set"
Chandler,"See, yes.",neutral,4000100,"Test_Set"
Chandler,"I know.",neutral,5000000,"Test_Set"
Phoebe,"Ewww!",disgust,0000005,"Test_Set"
Chandler,"What stupid thing did you do?","non-neutral",2000120,"Test_Set"
Rachel,"Well, I sorta did a stupid thing last night.",neutral,3010001,"Test_Set"
Phoebe,"What's goin' on?",neutral,5000000,"Test_Set"
Joey,"No-no-no-no-no,  I'm not fallin' for that again.",anger,1001300,"Test_Set"
Rachel,"Uh, morning. Do you guys think you could close your eyes for just a sec?",neutral,5000000,"Test_Set"
Phoebe,"I'm still on ""no.""",neutral,5000000,"Test_Set"
Monica,"Please, just a little bit off the back.",neutral,5000000,"Test_Set"
Joey,"You know, I think I was sixteen.",neutral,5000000,"Test_Set"
Rachel,"Yeah, it sure is!",joy,0500000,"Test_Set"
Joey,"Yeah, life's pretty great isn't it?",joy,0500000,"Test_Set"
Rachel,"Okay.  God y'know, if someone told me a week ago that I would be peeing in Joey Tribbiani's apartment","non-neutral",1200020,"Test_Set"
Joey,"It's uh, right through there.",neutral,5000000,"Test_Set"
Rachel,"Umm, can I use your bathroom?",neutral,5000000,"Test_Set"
Joey,"But if you're thinking you can put a fish in there and it wouldn't get sucked up into the mechanism, well you'd be wrong.",neutral,3000011,"Test_Set"
Joey,"Pretty cool, huh?",joy,2300000,"Test_Set"
Rachel,"Oh, I probably shouldn't-so I will!  Oh! Wow! It's like it's raining!",surprise,0200030,"Test_Set"
Joey,"Do you uh, do you-ready for a refill?",neutral,4000010,"Test_Set"
Rachel,"Pat the dog. Oh! Oh! I get it!!",joy,0300020,"Test_Set"
Joey,"I know.  Yeah, his name is Pat.",neutral,5000000,"Test_Set"
Rachel,"Ohh, I mean it's just so realistic!","non-neutral",0100022,"Test_Set"
Chandler,"Does this mean we're gonna have to start paying for coffee?",surprise,0001040,"Test_Set"
Rachel,"Gunther, I quit.","non-neutral",2010101,"Test_Set"
Rachel,"I'm gonna give you my weeks notice.","non-neutral",2010101,"Test_Set"
Rachel,"So I don't think I should do it anymore.","non-neutral",2020001,"Test_Set"
Rachel,"I don't care which pot is regular and which pot is decaf, I don't care where the tray spot is, I just don't care, this is not what I want to do.","non-neutral",1010102,"Test_Set"
Rachel,"I don't care.",neutral,3020000,"Test_Set"
Rachel,"Because, I don't care.",neutral,3010100,"Test_Set"
Rachel,"Gunther, y'know what, I am a terrible waitress, do you know why I'm a terrible waitress?","non-neutral",2010002,"Test_Set"
Rachel,"Okay, fine.",neutral,4000100,"Test_Set"
Rachel,"Can't I just look at the handles on them?",neutral,3000020,"Test_Set"
Rachel,"I also said number one.",neutral,5000000,"Test_Set"
Joey,"You said number two.",neutral,3100010,"Test_Set"
Rachel,"Monica, number one, I don't think Ben understands the concept of bribery, and number two, I...   What?!",surprise,0000131,"Test_Set"
Monica,"Okay, Ben, I won't tell your daddy that you had ice cream for dinner, if you don't tell about our little bonking incident.",fear,2003000,"Test_Set"
Rachel,"Hi!",joy,0500000,"Test_Set"
Phoebe,"No that's what you do when you want to get the truth out of someone.",neutral,4100000,"Test_Set"
Rachel,"So what are you saying; I should run him under hot water and bang his head against a table?",surprise,2000030,"Test_Set"
Phoebe,"That's easy! You just have to think of him as a-as a jar of pickles that won't open.",neutral,4100000,"Test_Set"
Rachel,"Y'know, I wish I could get him to open up a little bit, share some feelings.",sadness,2030000,"Test_Set"
Rachel,"Although y'know, he-he's a private guy.","non-neutral",2021000,"Test_Set"
Rachel,"Good.",joy,1400000,"Test_Set"
Phoebe,"So how are things going with Paul?",neutral,4100000,"Test_Set"
Chandler,"Okay. I just wanted them to hear it from somebody else.",neutral,4010000,"Test_Set"
Phoebe,"No.",neutral,5000000,"Test_Set"
Monica,"Of course not.","non-neutral",2000012,"Test_Set"
Chandler,"Hey! Can you take a duck and a chick to the theatre?",neutral,4100000,"Test_Set"
Phoebe,"Yes!! Yes!! I'm the next caller! You were gonna have me hang up.",joy,0400100,"Test_Set"
Phoebe,"If you would've let me finish, it goes on to say that he's probably not gay.",neutral,4000010,"Test_Set"
Monica,"Phoebe!","non-neutral",1100120,"Test_Set"
Phoebe,"Check it out. Okay, I can play this when the guests are coming in. Okay.",neutral,4100000,"Test_Set"
Chandler,"Which is funny because in high school I uh, I-I failed Biology and tonight Biology failed me.","non-neutral",2020001,"Test_Set"
Chandler,"Y'know it's like uh, Biology!",neutral,3001001,"Test_Set"
Chandler,"I'm not worried, I'm uh, I'm fascinated.","non-neutral",2101001,"Test_Set"
Monica,"Chandler! It happens to lots of guys! You-you-you were probably tired, you had a lot of champagne, don't worry about it!","non-neutral",1110020,"Test_Set"
Rachel,"Wow, I really get crabby when I cook.",surprise,0010040,"Test_Set"
Monica,"And then you realised if you  bitched about it, then you  would stop cooking, and you  would have to make your famous baked potato and Diet Coke.","non-neutral",2000201,"Test_Set"
Monica,"Yeah, you were, but you decided to make salmon because you had some left over at the restaurant.",neutral,5000000,"Test_Set"
Rachel,"I thought I was making him filet mignon?",surprise,0000050,"Test_Set"
Monica,"Well, you're making him a frieze salad with goat cheese and pine nuts, wild nuts, wild rice, roast asparagus, and salmon au croup.",neutral,5000000,"Test_Set"
Rachel,"What am I making him by the way?",neutral,4000010,"Test_Set"
Monica,"Um-hmm.",neutral,3000002,"Test_Set"
Rachel,"I'm making him a",joy,2300000,"Test_Set"
Rachel,"I got new sheets!",joy,0500000,"Test_Set"
Rachel,"I got my hair coloured!",joy,0500000,"Test_Set"
Rachel,"I've been waiting for this for months!",joy,0500000,"Test_Set"
Rachel,"I'm so exited!",joy,0500000,"Test_Set"
Rachel,"Sorry.",neutral,3020000,"Test_Set"
Monica,"Y'know what? It",neutral,3000110,"Test_Set"
Rachel,"Hey, Mon, if you were hoping to sleep with Joshua the first time tonight, which one of these would you want to be wearing.",neutral,4100000,"Test_Set"
Rachel,"Yeah, I know...  ..I'm I'm just not that bright either.",sadness,2030000,"Test_Set"
Rachel,"Yeah, and and, I'm just gonna pay for this with a check.",neutral,4010000,"Test_Set"
Monica,"I am. I'm",neutral,5000000,"Test_Set"
Monica,"Um, okay. You just called a little while ago about needing a signature on the admissions form. Well, it turns out we need a",neutral,4000010,"Test_Set"
Rachel,"Hi, remember us?",neutral,4100000,"Test_Set"
Joey,"I know!","non-neutral",1100021,"Test_Set"
Phoebe,"What's that smell?",disgust,1001003,"Test_Set"
Monica,"Janice, what umm, what are you doing here?","non-neutral",1002020,"Test_Set"
Chandler,"Did she see us yet? Did she see us?",neutral,3002000,"Test_Set"
Chandler,"I say we go with",neutral,5000000,"Test_Set"
Monica,"What are we gonna do?",neutral,4000001,"Test_Set"
Ross,"Tell me about it.",neutral,3001001,"Test_Set"
Rachel,"Ohh, I mean, we were really drunk. I'm just glad we didn't do anything stupid.",neutral,4000001,"Test_Set"
Ross,"And we didn't have sex.",neutral,5000000,"Test_Set"
Rachel,"Oh! I remember laughing! I laughed a lot.",joy,2300000,"Test_Set"
